3.174603174603174427e+00 8.142324226367966822e-02 1.132726234207764027e-01 3.288636325706347230e-01 6.454862338668440093e-03 1.407609729547060554e-02 5.915772734092324819e-02 5.466720128777003557e-02 5.344372277081099049e-02 3.075661568649140087e-01 4.700860359333531961e-03 4.849974949274520920e-03 6.683919391171101732e-02
3.333333333333333037e+00 8.217114809764206051e-02 1.141099510132541767e-01 3.226308994187652712e-01 6.505333300669472255e-03 1.419842510923703845e-02 5.823321791254492535e-02 5.476454454512649783e-02 5.353355098307771565e-02 2.988730332285252644e-01 4.690062620434492895e-03 4.769722872714590375e-03 6.610432684135481018e-02
3.492063492063492092e+00 8.285107758008157519e-02 1.149774721414579953e-01 3.160097686261943428e-01 6.539371217150351939e-03 1.438757152272003396e-02 5.720863324413442974e-02 5.479777329603875008e-02 5.360299347475631915e-02 2.897393855137261331e-01 4.720735544538420640e-03 4.728201052221202641e-03 6.505220115578562445e-02
3.650793650793650702e+00 8.349122091487048980e-02 1.158039652965117960e-01 3.092477333005306805e-01 6.582719818739411234e-03 1.466232156935816204e-02 5.593694332112712081e-02 5.482492059765770726e-02 5.368158802571935256e-02 2.803520167081306469e-01 4.764052591055046443e-03 4.720355950013935438e-03 6.374465690180534938e-02
3.809523809523809312e+00 8.408812865915155088e-02 1.166256542960047715e-01 3.023834201076021078e-01 6.665737077612558445e-03 1.505278437475133894e-02 5.430130274998778983e-02 5.481732174924620893e-02 5.372391697051352027e-02 2.707931790211542400e-01 4.813101533781623254e-03 4.709278762915820697e-03 6.224107349335947920e-02
3.968253968253967923e+00 8.464982651169707106e-02 1.174117357543473378e-01 2.958588163428635953e-01 6.774382070290937800e-03 1.549123244484158952e-02 5.246520181035975450e-02 5.480733383116140334e-02 5.376065809216193370e-02 2.613104952627504085e-01 4.852660353066270624e-03 4.684689471667938775e-03 6.053748785519049574e-02
4.126984126984126533e+00 8.516540815875586756e-02 1.180836014853575006e-01 2.897668664572133901e-01 6.868398587707293806e-03 1.579421112309975159e-02 5.056573934190472519e-02 5.487557381682851149e-02 5.385027210191330183e-02 2.520254508175175934e-01 4.899411294574075419e-03 4.678541805466198550e-03 5.859405381054427070e-02
4.285714285714285587e+00 8.564765115451118682e-02 1.187877983677480404e-01 2.839803696445329928e-01 6.959228078381633244e-03 1.602885375394236256e-02 4.844355713101599487e-02 5.499807997602059600e-02 5.396746350008243404e-02 2.430585948349040515e-01 4.965841290212599964e-03 4.716154224205794734e-03 5.640583881696520363e-02
4.444444444444444642e+00 8.610857670982519085e-02 1.194089360940550071e-01 2.786040150781634583e-01 7.045227662112749437e-03 1.627405398825028729e-02 4.621019595502363214e-02 5.514521572374581765e-02 5.409346660967846721e-02 2.344677868936579368e-01 5.043178730847057076e-03 4.797231473913355498e-03 5.403505452645255419e-02
4.603174603174602808e+00 8.657075366132090111e-02 1.200605247967598682e-01 2.738413606158326408e-01 7.103118695614018055e-03 1.654161071060051766e-02 4.372167631694260509e-02 5.531878078223925743e-02 5.423456377643518650e-02 2.264187972006241889e-01 5.100342059247345641e-03 4.877678361782540432e-03 5.152591640927271094e-02
4.761904761904761862e+00 8.701062397515486879e-02 1.206171866910650120e-01 2.697821965887574613e-01 7.159043310946106888e-03 1.679580475680984494e-02 4.118362141821804018e-02 5.546987611472154606e-02 5.435665391304010663e-02 2.189524009915735647e-01 5.134215219193534116e-03 4.939159347330945513e-03 4.892930748264590762e-02
4.920634920634920029e+00 8.744136976877980860e-02 1.211135306404240303e-01 2.662734113690619631e-01 7.261253732775287129e-03 1.700838573666788381e-02 3.890499218179413465e-02 5.558664583173991702e-02 5.444734414724473892e-02 2.121286695685943302e-01 5.174033281845264766e-03 4.995432432674918634e-03 4.631297241526152741e-02
5.079365079365079083e+00 8.788471287247806574e-02 1.216021782817162528e-01 2.632759279532334573e-01 7.358165052726156619e-03 1.718388202572109641e-02 3.698687870199526134e-02 5.569419036136270817e-02 5.452541479948954523e-02 2.059460823181319677e-01 5.212676597233270939e-03 5.044834634683120940e-03 4.373268270831389554e-02
5.238095238095238138e+00 8.832934067009945434e-02 1.220464321067058211e-01 2.607597164401355139e-01 7.418975080067316021e-03 1.740936132055052529e-02 3.536708649788690428e-02 5.576365907999054905e-02 5.459745876794509095e-02 2.004205076279567954e-01 5.219559446563873037e-03 5.075478826719714842e-03 4.121232909570144570e-02
5.396825396825396304e+00 8.872815459063274068e-02 1.225146493008254095e-01 2.586903230898495720e-01 7.464500215953242049e-03 1.754343552166950232e-02 3.396808157853280219e-02 5.579497194127364806e-02 5.469222457948993976e-02 1.955327903369691589e-01 5.180320209225435131e-03 5.075123923326733608e-03 3.881642028230516267e-02
5.555555555555555358e+00 8.906061477151239192e-02 1.230447426411453576e-01 2.569998771238622970e-01 7.516567442449147672e-03 1.764414387586361183e-02 3.287528302164310912e-02 5.582821078921872820e-02 5.480876900324904016e-02 1.913124322251260057e-01 5.125845823901469152e-03 5.056999189945400944e-03 3.661899522193046846e-02
5.714285714285713524e+00 8.935290927228636826e-02 1.235919407547609455e-01 2.557312424605979184e-01 7.545915817032463647e-03 1.776571270291619001e-02 3.214664571113665797e-02 5.586949601852370106e-02 5.488891178072768939e-02 1.877274389840141444e-01 5.079456535473853181e-03 5.032963599562882522e-03 3.463727227505294243e-02
5.873015873015872579e+00 8.963743610834586095e-02 1.241229542656951540e-01 2.548311968241022685e-01 7.557216217960003625e-03 1.796708089815073767e-02 3.155570984397327444e-02 5.594465075170228924e-02 5.493834965592446495e-02 1.847530492314647110e-01 5.041738217353880155e-03 5.014484496935762113e-03 3.285127690762833230e-02
6.031746031746031633e+00 8.993643686945410054e-02 1.246327822335306784e-01 2.541906638539596641e-01 7.549724262370616397e-03 1.823742917225584445e-02 3.097844814871092770e-02 5.605951719592696531e-02 5.499265299742270297e-02 1.823394560651314111e-01 5.005272442664620083e-03 5.012358034125028068e-03 3.125361940818376788e-02
6.190476190476189799e+00 9.023638165411133893e-02 1.250837690894553156e-01 2.538192610010152617e-01 7.536282884891565455e-03 1.848930122942962426e-02 3.037285930666462283e-02 5.615007963772919442e-02 5.503602558545904466e-02 1.804679603593219717e-01 4.972053479179449308e-03 5.009524117987960122e-03 2.985773675527435972e-02
6.349206349206348854e+00 9.051731668518839258e-02 1.254755307261035402e-01 2.537927228316400052e-01 7.538849625571009301e-03 1.873125933006890634e-02 2.999180592915558913e-02 5.619624097588378497e-02 5.505788603146045262e-02 1.791191978712557975e-01 4.952684229384949136e-03 4.983058089956918929e-03 2.867444115196007490e-02
6.507936507936507908e+00 9.078255599866891234e-02 1.258075352054115470e-01 2.538720801117534953e-01 7.563505996620884658e-03 1.890309528632203376e-02 2.975537768469443956e-02 5.622809418966277090e-02 5.507448954332457708e-02 1.782485496374957568e-01 4.947957585277012842e-03 4.941983796850805445e-03 2.768900615919482611e-02
6.666666666666666075e+00 9.103915074738828939e-02 1.262130655136877444e-01 2.540871954570790292e-01 7.645690421055047724e-03 1.902410101484768370e-02 2.953777419055473100e-02 5.624168123208135583e-02 5.508113330202482616e-02 1.777595535586155018e-01 4.950547513666376381e-03 4.915380807670794404e-03 2.689809628593740551e-02
6.825396825396825129e+00 9.131020553927342298e-02 1.266077226869097849e-01 2.543399400920982045e-01 7.767987568917282711e-03 1.913333133145344103e-02 2.942776534574118030e-02 5.624329733772766293e-02 5.508148145136820134e-02 1.776115828812351860e-01 4.945262984613833790e-03 4.918320818503534378e-03 2.629143771385213796e-02
6.984126984126984183e+00 9.158232752928471831e-02 1.269979754853607368e-01 2.545886458248513007e-01 7.871514802103792702e-03 1.924307494092640167e-02 2.937566504118146668e-02 5.625135899434807046e-02 5.508420666313104674e-02 1.777374476489751443e-01 4.931067284915993491e-03 4.946240933326824865e-03 2.582474300094306230e-02
7.142857142857142350e+00 9.187029313183261992e-02 1.274694673278249646e-01 2.549898776929537814e-01 7.956389005946631551e-03 1.939033495816843908e-02 2.944708381984003850e-02 5.626208967499873870e-02 5.509861273617338434e-02 1.780944756352462188e-01 4.926854883901804656e-03 4.987651364443637658e-03 2.545893296193361618e-02
7.301587301587301404e+00 9.215667967916436887e-02 1.279422244465907577e-01 2.553594356146699496e-01 8.011242399131408495e-03 1.956005923347131290e-02 2.959860179561411841e-02 5.627065551869023241e-02 5.513317885954905490e-02 1.786503881929006055e-01 4.940663543146065102e-03 5.020412942934198743e-03 2.517589096858867739e-02
7.460317460317459570e+00 9.246087389914435517e-02 1.283887837677196164e-01 2.556736185098614778e-01 8.039168070409396377e-03 1.973892085955491690e-02 2.962118317524115377e-02 5.630237999318148112e-02 5.518767288143118510e-02 1.794020499949176561e-01 4.970424662373797500e-03 5.044450558279861378e-03 2.498242012337453105e-02
7.619047619047618625e+00 9.277213877392451180e-02 1.287951734440349882e-01 2.559552414886924754e-01 8.060677883217785833e-03 1.997316345512377758e-02 2.966774298422057352e-02 5.636391130552476786e-02 5.523945912022498045e-02 1.803397607725711893e-01 5.017267499595997118e-03 5.075314144875747724e-03 2.489871090674147802e-02
7.777777777777777679e+00 9.306339440828753640e-02 1.291815183299233338e-01 2.562976349112408014e-01 8.082499140306381030e-03 2.023630223756185675e-02 2.966634690553199977e-02 5.644462193325031074e-02 5.528767325159576057e-02 1.814892963318511521e-01 5.075843710201409856e-03 5.105956244201979854e-03 2.493813403127525738e-02
7.936507936507935845e+00 9.334189375286384982e-02 1.295880514785800186e-01 2.566563923419389881e-01 8.125920619508225987e-03 2.041091399132420256e-02 2.967310762692312864e-02 5.653350746994464243e-02 5.535662339032840912e-02 1.828356069568221887e-01 5.136335297798838226e-03 5.127583287357963607e-03 2.510289466565244001e-02
8.095238095238094900e+00 9.360025406439952123e-02 1.299833185823750237e-01 2.570287655947746663e-01 8.165835669443141306e-03 2.056828409901229754e-02 2.978203601496605055e-02 5.660546158578750459e-02 5.544984154709075436e-02 1.843702707309486100e-01 5.197391257163594229e-03 5.146245577618919521e-03 2.538730731693653389e-02
8.253968253968253066e+00 9.386451097264872367e-02 1.303654870523555942e-01 2.573274259618408832e-01 8.170085599923779598e-03 2.080272022938193383e-02 2.995009738908567878e-02 5.666975951327190425e-02 5.556851395423414997e-02 1.860738622457914493e-01 5.262049897908873536e-03 5.178739099677951568e-03 2.574972389252343230e-02
8.412698412698413009e+00 9.409344201861763457e-02 1.306857224843229470e-01 2.577088660384228014e-01 8.136421542277073524e-03 2.106672034204484095e-02 3.017125287569133452e-02 5.673697366259472519e-02 5.568759322480699298e-02 1.879181320510152908e-01 5.317803392556504083e-03 5.222169389304616785e-03 2.613315843841976585e-02
8.571428571428571175e+00 9.428174759853769071e-02 1.310341692341876751e-01 2.581268353508193170e-01 8.081678753732215656e-03 2.134889306471579595e-02 3.035229662502391540e-02 5.680121864244395968e-02 5.577723186286997342e-02 1.898673128914550590e-01 5.354583068310881690e-03 5.264951548127145588e-03 2.649659020162685452e-02
8.730158730158729341e+00 9.446021994551306866e-02 1.313588305324818184e-01 2.585921268702945364e-01 8.034204052911603569e-03 2.159775220973376639e-02 3.044556287866585428e-02 5.685905091991005911e-02 5.585520816039386133e-02 1.919014097624336390e-01 5.380782435717428903e-03 5.308730305759470046e-03 2.683469433374084320e-02
8.888888888888889284e+00 9.465117762298387583e-02 1.316074122062537988e-01 2.590947937901803000e-01 8.004898705789036464e-03 2.179988022732789674e-02 3.048277498268346999e-02 5.690220859911323398e-02 5.593417576841387684e-02 1.940120090995368918e-01 5.401672942947578250e-03 5.347647842301595303e-03 2.718519997719113721e-02
9.047619047619047450e+00 9.483821472777950734e-02 1.318775922580134319e-01 2.596350827710753872e-01 8.007847280892183006e-03 2.204307900117133748e-02 3.064343550634204827e-02 5.692200409932857835e-02 5.599425741190325323e-02 1.962281246557780467e-01 5.407695854476217770e-03 5.381793765084721438e-03 2.759864754684665522e-02
9.206349206349205616e+00 9.500086388752949917e-02 1.322195365422327573e-01 2.601617918728063583e-01 8.019678423616170490e-03 2.229856668521356874e-02 3.088610107360036452e-02 5.693248737912297991e-02 5.604350913219063868e-02 1.985768657585272601e-01 5.385954210856746215e-03 5.398556313081314881e-03 2.809564122421447790e-02
9.365079365079363782e+00 9.516629994994280084e-02 1.326137399641144354e-01 2.607194723566760852e-01 8.027990967992624030e-03 2.260921544107787756e-02 3.117845656967647636e-02 5.694939860221630290e-02 5.610333707410530141e-02 2.010911413642408330e-01 5.335395067942227953e-03 5.388760638198471752e-03 2.866484468019614082e-02
9.523809523809523725e+00 9.532871311636878509e-02 1.329161153451265120e-01 2.613477306722453153e-01 8.019342017784772403e-03 2.289622113958881405e-02 3.153248974581458058e-02 5.696992347196241924e-02 5.615828688197607721e-02 2.037370120306724874e-01 5.271585636767710248e-03 5.367648206528932014e-03 2.929951814361637930e-02
9.682539682539681891e+00 9.548408389162442444e-02 1.331843500787827927e-01 2.620637785159204425e-01 8.017932937120827303e-03 2.318020287319261588e-02 3.193773680104469020e-02 5.700703946144274753e-02 5.620625054435360313e-02 2.064656200048182455e-01 5.224107119294251096e-03 5.365679346269122685e-03 3.001025284918360306e-02
9.841269841269840057e+00 9.566284180612999455e-02 1.334954519442482779e-01 2.627515089056153830e-01 8.025885402849373615e-03 2.346424822152991252e-02 3.230214518421790221e-02 5.706627384915863993e-02 5.626079042361969984e-02 2.092229510853513552e-01 5.202135254437792976e-03 5.382330490073327679e-03 3.076820984404685100e-02
1.000000000000000000e+01 9.584626416885660971e-02 1.337847917770778328e-01 2.635514254314781923e-01 8.015194928434186961e-03 2.376709706707485353e-02 3.262646777856460789e-02 5.713254551040931883e-02 5.631620255239489642e-02 2.120245820089587951e-01 5.188523238960528888e-03 5.385384952095677476e-03 3.152688348033243215e-02
